name;platforms;url;categories FG;levels;categories IL;total
Mario Kart DS Deluxe;Nintendo DS, Nintendo 3DS, New Nintendo 3DS, DSi;https://www.speedrun.com/mkdsdx;21;37;234; 
Mario Kart DS Hack Extensions;Nintendo DS, Nintendo 3DS, Wii U Virtual Console, New Nintendo 3DS, DSi;https://www.speedrun.com/mkdshe;23;32;128; 
Mario Kart DS N64 Circuit;Nintendo DS;https://www.speedrun.com/mario_kart_ds_n64_circuit;3;0;0; 
Mario Kart Fusion;Wii U, Wii;https://www.speedrun.com/mkfusion;8;859;1851; 
Mario Kart Riibalanced;Wii U, Wii;https://www.speedrun.com/mkrii;11;0;0; 
Mario Kart Speed Strife;PC;https://www.speedrun.com/mario_kart_speed_strife;3;16;16; 
Mario Kart Wii;Wii U, Wii, Wii Mini;https://www.speedrun.com/mkw;23;0;0; 
Mario Kart Wii (Exploration Mod);Wii U, Wii;https://www.speedrun.com/mario_kart_wii_exploration_mod;11;32;64; 
Mario Kart Wii Category Extensions;Wii U, Wii, Wii Mini;https://www.speedrun.com/mkwextracategories;92;0;0; 
Mario Kart Z;Wii U, Wii;https://www.speedrun.com/mkz;6;0;0; 
Mario Kart: Double Dash!!;GameCube;https://www.speedrun.com/mkdd;11;0;0; 
Mario Kart: Double Dash!! 200cc;GameCube, Wii;https://www.speedrun.com/mkdd200cc;18;16;32; 
Mario Kart: Double Dash!! Category Extensions;GameCube;https://www.speedrun.com/mkddce;6;0;0; 
Mario Kart: Super Circuit;Game Boy Advance, Nintendo DS, Nintendo 3DS Virtual Console, Wii U Virtual Console, Game Boy Player, Game Boy Interface;https://www.speedrun.com/mksc;13;0;0; 
Mario Kart: Virtual Cup;Virtual Boy;https://www.speedrun.com/mkvc;1;0;0; 
Mario Kills Tanooki;Web;https://www.speedrun.com/mario_kills_tanooki;5;0;0; 
Mario Mini Moto;PC;https://www.speedrun.com/mario_mini_moto;5;5;15; 
Mario on Indigo Island;Nintendo 64;https://www.speedrun.com/mario_on_indigo_island;3;0;0; 
Mario Paint;Super Nintendo;https://www.speedrun.com/mario_paint;2;1;1; 
Mario Party;Nintendo 64;https://www.speedrun.com/marioparty1;9;0;0; 
Mario Party 10;Wii U;https://www.speedrun.com/marioparty10;30;0;0; 
Mario Party 2;Nintendo 64, Wii Virtual Console, Wii U Virtual Console;https://www.speedrun.com/marioparty2;18;17;69; 
Mario Party 3;Nintendo 64;https://www.speedrun.com/marioparty3;7;0;0; 
Mario Party 4;GameCube, Wii;https://www.speedrun.com/marioparty4;6;0;0; 
Mario Party 4 Flash Game;Web;https://www.speedrun.com/mario_party_4_flash_game;5;0;0; 
Mario Party 5;GameCube, Wii U, Wii;https://www.speedrun.com/marioparty5;272;0;0; 
Mario Party 6;GameCube, Wii;https://www.speedrun.com/marioparty6;23;10;10; 
Mario Party 64;Nintendo 64;https://www.speedrun.com/mario_party_64;2;13;85; 
Mario Party 7;GameCube, Wii;https://www.speedrun.com/marioparty7;13;6;30; 
Mario Party 8;Wii U, Wii;https://www.speedrun.com/marioparty8;16;6;18; 
Mario Party 9;Wii U, Wii, Wii Mini;https://www.speedrun.com/marioparty9;11;0;0; 
Mario Party Advance;Game Boy Advance, Nintendo DS, Wii U Virtual Console;https://www.speedrun.com/mariopartyadvance;4;0;0; 
Mario Party Category Extensions;Nintendo 64, GameCube, Wii Virtual Console, Wii U, Game Boy Advance, Nintendo DS, Nintendo 3DS, Wii, Wii U Virtual Console, New Nintendo 3DS, Game Boy Player, Switch, Wii Mini;https://www.speedrun.com/mariopartyce;51;0;0; 
Mario Party DS;Nintendo DS, Nintendo 3DS, Wii U Virtual Console, New Nintendo 3DS;https://www.speedrun.com/mariopartyds;66;5;5; 
Mario Party Star Rush;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mariopartysr;141;0;0; 
Mario Party Superstars;Switch;https://www.speedrun.com/mariopartysuperstars;8;0;0; 
Mario Party: Island Tour;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mariopartyislandtour;3;6;6; 
Mario Party: The Top 100;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mariopartytt100;4;15;30; 
Mario Pinball Land;Game Boy Advance, Nintendo DS, Wii U Virtual Console, Game Boy Player;https://www.speedrun.com/mariopinball;2;0;0; 
Mario Power Tennis;GameCube, Wii;https://www.speedrun.com/mpwrt;12;1;2; 
Mario Sports Mix;Wii U, Wii;https://www.speedrun.com/msm;112;7;224; 
Mario Sports Superstars;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mario_sports_superstars;22;5;50; 
Mario story : Return to sweet n' sour land;Super Nintendo, SNES Classic Mini, Analogue Super Nt;https://www.speedrun.com/mario_story__return_to_sweet_n_sour_land;1;0;0; 
Mario Strikers Charged;Wii U, Wii;https://www.speedrun.com/msc;9;3;6; 
Mario Strikers: Battle League;Switch;https://www.speedrun.com/mario_strikers_battle_league;7;15;45; 
Mario Super Sluggers;Wii, Wii U Virtual Console;https://www.speedrun.com/mss;11;0;0; 
Mario Superstar Baseball;GameCube, Wii;https://www.speedrun.com/mssb;23;0;0; 
Mario Tennis (GBC);Game Boy Color, Game Boy Advance, Nintendo 3DS Virtual Console, Super Game Boy, Game Boy Player, Super Game Boy 2;https://www.speedrun.com/mariotennisgbc;3;0;0; 
Mario Tennis 64;Nintendo 64, Wii Virtual Console, Wii U Virtual Console, Switch Virtual Console;https://www.speedrun.com/mt64;72;0;0; 
Mario Tennis Aces;Switch;https://www.speedrun.com/mta;10;28;56; 
Mario Tennis Open;Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mto;4;8;32; 
Mario Tennis: Power Tour;Game Boy Advance, Wii U Virtual Console, Game Boy Player, Game Boy Interface;https://www.speedrun.com/mtpt;18;0;0; 
Mario Tennis: Ultra Smash;Wii U;https://www.speedrun.com/mtus;5;0;0; 
Mario vs. Donkey Kong;Game Boy Advance, Nintendo DS, Nintendo 3DS Virtual Console, Wii U Virtual Console;https://www.speedrun.com/mvsdk;4;12;24; 
Mario vs. Donkey Kong 2: March of the Minis;Nintendo DS, Nintendo 3DS, Wii U Virtual Console;https://www.speedrun.com/mvsdk2;6;91;279; 
Mario vs. Donkey Kong: Mini-Land Mayhem!;Nintendo DS, Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mvsdk4;6;111;460; 
Mario vs. Donkey Kong: Minis March Again!;Nintendo DS, Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/mvsdk3;4;108;216; 
Mario Wants His Lemonade;Super Nintendo;https://www.speedrun.com/mwhl;2;0;0; 
Mario&Luigi: Aventura Universal;PC;https://www.speedrun.com/marioandluigi_aventura_universal;1;3;10; 
Mario's Amazing Adventure;Super Nintendo, Wii Virtual Console;https://www.speedrun.com/marios_amazing_adventure;7;0;0; 
Mario's Early Years! Fun With Letters;Super Nintendo;https://www.speedrun.com/marios_early_years_fun_with_letters;2;0;0; 
Mario's Early Years! Fun With Numbers;Super Nintendo, MS-DOS;https://www.speedrun.com/marios_early_years_fun_with_numbers;2;0;0; 
Mario's Early Years! Preschool Fun;Super Nintendo;https://www.speedrun.com/marios_early_years_preschool_fun;6;0;0; 
Mario's Final Adventure Wii;Wii U, Wii;https://www.speedrun.com/mfaw;5;95;190; 
Mario's Game Gallery;MS-DOS, Macintosh;https://www.speedrun.com/marios_game_gallery;2;0;0; 
Mario's Jump Quest 64;Nintendo 64, Wii Virtual Console, Wii U Virtual Console;https://www.speedrun.com/mjq64;1;1;8; 
Mario's Keep;Nintendo Entertainment System;https://www.speedrun.com/marios_keep;3;1;5; 
Mario's Keytastrophe: Rebirth Edition;Super Nintendo, Wii Virtual Console, Nintendo 3DS Virtual Console, Wii U Virtual Console;https://www.speedrun.com/mkre;2;0;0; 
Mario's little Odyssey;Nintendo 64;https://www.speedrun.com/mlo;2;0;0; 
Mario's Mystery Meat;Super Nintendo;https://www.speedrun.com/marios_mystery_meat;2;0;0; 
Mario's New Earth;Nintendo 64;https://www.speedrun.com/marios_new_earth;2;0;0; 
Mario's Next Adventure;Super Nintendo;https://www.speedrun.com/mna;3;8;10; 
Mario's Nightmare 64;Nintendo 64, Wii Virtual Console, Wii U Virtual Console;https://www.speedrun.com/marios_nightmare_64;5;24;164; 
Mario's Picross;Nintendo 3DS Virtual Console, Super Game Boy 2, Game Boy, New Nintendo 3DS Virtual Console;https://www.speedrun.com/mapi;5;72;288; 
Mario's Super Picross;Super Nintendo, Wii Virtual Console, Wii U Virtual Console, New Nintendo 3DS Virtual Console, Switch;https://www.speedrun.com/marios_super_picross;2;13;26; 
Mario's Tennis;Virtual Boy;https://www.speedrun.com/marios_tennis;6;0;0; 
Mario's Time Machine;Super Nintendo, PC, MS-DOS, Macintosh;https://www.speedrun.com/marios_time_machine;4;0;0; 
Mario's Time Machine (NES);Nintendo Entertainment System;https://www.speedrun.com/mtmnes;1;0;0; 
Mario's Vacation Course;Nintendo 64, Wii Virtual Console, Wii U Virtual Console;https://www.speedrun.com/marios_vacation_course;1;0;0; 
Marisa and Alice's Trap Tower;PC;https://www.speedrun.com/marisa_and_alices_trap_tower;2;0;0; 
Marisa and Alice's Trap Tower Remake (まりさとアリスのトラップタワー　リメイク);PlayStation 4, PC, Switch;https://www.speedrun.com/marisa_and_alices_trap_tower_remake;2;8;144; 
Marisa eats mushrooms and gets high;;https://www.speedrun.com/marisa_eats_mushrooms_and_gets_high;2;0;0; 
MarisaLand Legacy;PC;https://www.speedrun.com/marisaland_legacy;15;0;0; 
Maristice;PC;https://www.speedrun.com/maristice;3;0;0; 
Mark Davis Pro Bass Challenge;PlayStation 2;https://www.speedrun.com/mark_davis_pro_bass_challenge;6;0;0; 
Mark Davis' The Fishing Master;Super Nintendo, MiSTer;https://www.speedrun.com/mark_davis_the_fishing_master;6;0;0; 
Mark of the Ninja;Xbox 360, PC;https://www.speedrun.com/motn;7;0;0; 
Marko's Magic Football;Super Nintendo, Sega Genesis, Sega Game Gear, Sega CD;https://www.speedrun.com/mmf;5;0;0; 
Marlow Briggs and the Mask of Death;Xbox 360, PC;https://www.speedrun.com/marlow_briggs_and_the_mask_of_death;1;0;0; 
Mars Matrix: Hyper Solid Shooting;Dreamcast, Arcade, MiSTer;https://www.speedrun.com/mars_matrix_hyper_solid_shooting;2;0;0; 
Mars Odyssey;PlayStation 4, PC, HTC Vive, Oculus VR, PlayStation 4 Pro, Valve Index, PS5 for backward compatible games;https://www.speedrun.com/mars_odyssey;4;0;0; 
Marsmare: Alienation;ZX Spectrum;https://www.speedrun.com/marsmare_alienation;1;0;0; 
Marsupilami: Hoobadventure;PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/marsupilami_hoobadventure;5;25;75; 
Martha is Dead;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/midd;2;0;0; 
Martha Speaks Word Spinner;Android;https://www.speedrun.com/martha_speaks_word_spinner;2;0;0; 
Martial Champion;Arcade;https://www.speedrun.com/martial_champion;1;0;0; 
Martial Champion PC Engine;TurboGrafx-16 CD-ROM;https://www.speedrun.com/martial_champion_pc_engine;1;0;0; 
Martial Law;Xbox One, PC, Xbox Series X;https://www.speedrun.com/martial_law;11;0;0; 
Martial Masters;Arcade;https://www.speedrun.com/martial_masters;4;0;0; 
Martian Gothic: Unification;PlayStation, PC;https://www.speedrun.com/martian_gothic_unification;1;0;0; 
Martian Panic;Wii;https://www.speedrun.com/martian_panic;1;0;0; 
Maru's Mission;Nintendo 3DS Virtual Console, Game Boy Player, Super Game Boy 2, Game Boy;https://www.speedrun.com/marus_mission;1;0;0; 
Marvel Contest of Champions;Android, iOS;https://www.speedrun.com/marvel_contest_of_champions;13;0;0; 
Marvel Land;Sega Genesis;https://www.speedrun.com/marvel_land;3;0;0; 
Marvel Nemesis: Rise of the Imperfects;GameCube, PlayStation 2, PlayStation Portable, Xbox;https://www.speedrun.com/nemesis;4;0;0; 
Marvel Super Hero Squad (DS);Nintendo DS;https://www.speedrun.com/marvel_super_hero_squad_ds;3;0;0; 
Marvel Super Hero Squad: The Infinity Gauntlet;Nintendo DS;https://www.speedrun.com/marvel_super_hero_squad_the_infinity_gauntlet;3;17;17; 
Marvel Super Heroes;Sega Saturn, Arcade, PlayStation, PlayStation 3, Xbox 360, MiSTer;https://www.speedrun.com/msh;22;0;0; 
Marvel Super Heroes vs. Street Fighter;Sega Saturn, Arcade, PlayStation, MiSTer;https://www.speedrun.com/mshvsf;12;0;0; 
Marvel Super Heroes: War of the Gems;Super Nintendo;https://www.speedrun.com/marvel_super_heroes_war_of_the_gems;1;0;0; 
Marvel Ultimate Alliance;PlayStation 2, PlayStation 3, PlayStation Portable, Xbox 360, Xbox, PlayStation 4, Xbox One, PC, Wii;https://www.speedrun.com/mua;12;34;102; 
Marvel Ultimate Alliance 2;Nintendo DS, PlayStation 2, PlayStation 3, PlayStation Portable, Xbox 360, PlayStation 4, Xbox One, PC, Wii, PlayStation 5, Xbox Series X;https://www.speedrun.com/marvel_ultimate_alliance_2;16;0;0; 
Marvel Ultimate Alliance 3: The Black Order;Switch;https://www.speedrun.com/marvel_ultimate_alliance_3_the_black_order;15;10;100; 
Marvel vs Capcom: Infinite;PlayStation 4, Xbox One, PC;https://www.speedrun.com/mvci;4;0;0; 
Marvel vs. Capcom 2: New Age of Heroes;Dreamcast, Arcade, PlayStation 2, PlayStation 3, Xbox 360, Xbox, iOS;https://www.speedrun.com/mvc2;2;0;0; 
Marvel vs. Capcom 3: Fate of Two Worlds;PlayStation 3, Xbox 360;https://www.speedrun.com/mvc3;1;0;0; 
Marvel vs. Capcom: Clash of Super Heroes;Dreamcast, Arcade, PlayStation, PlayStation 3, Xbox 360;https://www.speedrun.com/mvc;3;0;0; 
Marvel's Avengers;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/marvels_avengers;20;11;44; 
Marvel's Guardians of the Galaxy;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/gotg_2021;12;17;68; 
Marvel's Iron Man VR;PlayStation 4;https://www.speedrun.com/marvels_iron_man_vr;1;0;0; 
Marvel's Spider-Man;PlayStation 4, PlayStation 4 Pro, PlayStation 5, PS5 for backward compatible games;https://www.speedrun.com/sm2018;40;0;0; 
Marvel's Spider-Man: Miles Morales;PlayStation 4, PlayStation 4 Pro, PlayStation 5;https://www.speedrun.com/smmm;16;0;0; 
Marvelous: Another Treasure Island;Super Nintendo;https://www.speedrun.com/mati;6;0;0; 
Marvin the Hatter;PC;https://www.speedrun.com/marvin_the_hatter;1;0;0; 
Mary Shelley's Frankenstein;Super Nintendo, Sega Genesis, Sega CD;https://www.speedrun.com/mary_shelleys_frankenstein;3;0;0; 
Mary Skelter: Nightmares;PlayStation Vita, PC;https://www.speedrun.com/mary_skelter_nightmares;6;0;0; 
Mary's Marbles;PC;https://www.speedrun.com/marys_marbles;1;0;0; 
Mary-Kate and Ashley: Crush Course;PlayStation 2, PlayStation, PC;https://www.speedrun.com/mkaacc;1;0;0; 
Mary-Kate and Ashley: Crush Course (GBC);Game Boy Color, Game Boy Advance, Game Boy Player;https://www.speedrun.com/mkaaccgb;2;0;0; 
Mary-Kate and Ashley: Get a Clue!;Game Boy Color, Game Boy Advance, Game Boy Player;https://www.speedrun.com/mkaagac;1;0;0; 
Mary-Kate and Ashley: Magical Mystery Mall;PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/mkaammm;1;0;0; 
Mary-Kate and Ashley: Sweet 16 - Licensed to Drive;GameCube, PlayStation 2;https://www.speedrun.com/mkaas16;1;0;0; 
Mary-Kate and Ashley: Sweet 16 - Licensed to Drive (GBA);Game Boy Advance, Game Boy Player;https://www.speedrun.com/mkaas16gb;1;0;0; 
Mary-Kate and Ashley: Winner's Circle;PlayStation 2, PlayStation;https://www.speedrun.com/mkaawc;4;0;0; 
Mary-Kate and Ashley: Winner's Circle (GBC);Game Boy Color, Game Boy Advance, Game Boy Player;https://www.speedrun.com/mkaawcgb;1;0;0; 
Marzipan Beef Reverser;PC, Game Boy;https://www.speedrun.com/marzipan_beef_reverser;4;0;0; 
Masayana 3. Evrotour;PC;https://www.speedrun.com/masayana3eurotour;1;8;0; 
Masha Rescues Grandma;;https://www.speedrun.com/masha_rescues_grandma;1;0;0; 
Mashed;PlayStation 2, Xbox, PC;https://www.speedrun.com/mashed;4;0;0; 
Mashpoe's 1D Game;Web;https://www.speedrun.com/mashpoes_1d_game;4;0;0; 
Maskmaker;PC, HTC Vive, Oculus VR;https://www.speedrun.com/maskmaker;1;0;0; 
Mass Destruction;Sega Saturn, PlayStation 2, PlayStation, PlayStation 3, PC;https://www.speedrun.com/mass_destruction;1;0;0; 
Mass Effect;PlayStation 3, Xbox 360, Xbox One, PC;https://www.speedrun.com/me1;6;0;0; 
Mass Effect 2;PlayStation 3, Xbox 360, Xbox One, PC;https://www.speedrun.com/me2;16;46;92; 
Mass Effect 3;Wii U, PlayStation 3, Xbox 360, Xbox One, PC, Xbox Series X;https://www.speedrun.com/me3;4;1;2; 
Mass Effect Infiltrator;Android, iOS;https://www.speedrun.com/mass_effect_infiltrator;3;9;9; 
Mass Effect Trilogy;PlayStation 3, Xbox 360, Xbox One, PC;https://www.speedrun.com/masseffecttrilogy;1;0;0; 
Mass Effect: Andromeda;PlayStation 4, Xbox One, PC;https://www.speedrun.com/mea;10;5;30; 
Mass Effect: Legendary Edition;PlayStation 4, Xbox One, PC;https://www.speedrun.com/mele;8;0;0; 
Master Chu and the Drunkard Hu;Nintendo Entertainment System;https://www.speedrun.com/master_chu_and_the_drunkard_hu;1;0;0; 
Master Karateka;Super Game Boy 2, Game Boy;https://www.speedrun.com/master_karateka;3;0;0; 
Master of Darkness;Sega Master System, Sega Game Gear;https://www.speedrun.com/master_of_darkness;2;0;0; 
Master of Magic;MS-DOS;https://www.speedrun.com/master_of_magic;3;0;0; 
Master of Magic (C64);Commodore 64;https://www.speedrun.com/master_of_magic_c64;1;0;0; 
Master of Orion;MS-DOS, Macintosh;https://www.speedrun.com/master_of_orion;5;0;0; 
Master of Orion (2016);PC;https://www.speedrun.com/master_of_orion_2016;1;0;0; 
Master of Orion 2;PC, MS-DOS;https://www.speedrun.com/master_of_orion_2;8;0;0; 
Master Reboot;Wii U, PlayStation 3, PC, Macintosh;https://www.speedrun.com/master_reboot;4;0;0; 
Master Shooter;Nintendo Entertainment System;https://www.speedrun.com/master_shooter;1;0;0; 
Master Spy;PC;https://www.speedrun.com/masterspy;4;58;58; 
Masters of Combat;Sega Master System, Sega Game Gear;https://www.speedrun.com/masters_of_combat;6;0;0; 
Masters Of The Universe: The Power Of He-Man;Atari 2600;https://www.speedrun.com/masters_of_the_universe_the_power_of_he_man;1;0;0; 
Mastho is Together;PC;https://www.speedrun.com/mastho;1;0;0; 
Masyanya. Eurotour;PC, Web;https://www.speedrun.com/masyanya_eurotour;1;0;0; 
Masyanya’s Tabloid Adventures;PC, Web;https://www.speedrun.com/masyanyas_tabloid_adventures;1;0;0; 
Mat Hoffman's Pro BMX;Dreamcast, PlayStation, PC;https://www.speedrun.com/mat_hoffmans_pro_bmx;2;0;0; 
Mat Hoffman's Pro BMX 2;GameCube, Game Boy Advance, PlayStation 2, Xbox;https://www.speedrun.com/mat_hoffmans_pro_bmx_2;1;9;9; 
Mat Mania / Exciting Hour;Arcade, PlayStation 4;https://www.speedrun.com/mat_mania;1;0;0; 
Mata Nui Online Game;PC;https://www.speedrun.com/mnog;1;0;0; 
Mata Nui Online Game II;Web;https://www.speedrun.com/mnog2;2;0;0; 
Match Girl;Web;https://www.speedrun.com/match_girl;2;0;0; 
Matchbox: Cross Town Heroes;Game Boy Advance, PC, Macintosh;https://www.speedrun.com/mbxcth;3;0;0; 
Math Blaster Episode I: In Search of Spot;Super Nintendo;https://www.speedrun.com/math_blaster;6;7;7; 
Math Gran Prix;Atari 2600;https://www.speedrun.com/math_gran_prix;1;0;0; 
Math Missions: The Race to Spectacle City Arcade;PC;https://www.speedrun.com/math_missions_the_race_to_spectacle_city_arcade;1;0;0; 
Math Quest Room Recess;Web;https://www.speedrun.com/math_quest_room_recess;8;17;68; 
Math Rescue;MS-DOS;https://www.speedrun.com/mathrescue;15;0;0; 
Math vs Monsters;Web;https://www.speedrun.com/mvm;7;10;10; 
Matryona's Last Night;PC;https://www.speedrun.com/matryonas_last_night;2;0;0; 
Matsukata Hiroki no Super Trawling;Super Nintendo;https://www.speedrun.com/matsukata_hiroki_no_super_trawling;1;0;0; 
Matter;PC;https://www.speedrun.com/matter;1;0;0; 
Matterfall;PlayStation 4;https://www.speedrun.com/matterfall;0;12;12; 
Matterhorn Screamer;MS-DOS;https://www.speedrun.com/matterhorn_screamer;3;0;0; 
Maui Mallard in Cold Shadow;Super Nintendo, Sega Genesis, PC;https://www.speedrun.com/mmcs;5;0;0; 
Maui Mallard in Cold Shadow (GB);Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/maui_mallard_in_cold_shadow_gb;1;0;0; 
Mausoleum of the Medusa;PC, Macintosh, Linux;https://www.speedrun.com/mausoleum_of_the_medusa;6;0;0; 
Mawaza;PlayStation 2;https://www.speedrun.com/mawaza;1;0;0; 
Max & Ruby: Max’s Toy Bowling;Web;https://www.speedrun.com/max_and_ruby_maxs_toy_bowling;1;3;3; 
Max & Ruby: Toy Parade;Web;https://www.speedrun.com/max_and_ruby_toy_parade;1;0;0; 
Max And Ruby Bunny Bake Off;Android, iOS;https://www.speedrun.com/mar_bbo;2;0;0; 
Max And Ruby: Max's Mole Mash;Android, iOS;https://www.speedrun.com/mar_mmm;2;25;50; 
Max And Ruby: Rabbit Racer;Android, iOS;https://www.speedrun.com/mar_rr;4;50;200; 
Max and the Magic Marker;Nintendo DS, PlayStation 3, PC, Wii, iOS, WiiU Backwards Compatibility;https://www.speedrun.com/max_and_the_magic_marker;5;75;150; 
Max Payne;PlayStation 2, Xbox, PC, Android;https://www.speedrun.com/max_payne_1;3;27;27; 
Max Payne (GBA);Game Boy Advance, Game Boy Player;https://www.speedrun.com/max_payne_gba;2;0;0; 
Max Payne 2: The Fall of Max Payne;PlayStation 2, Xbox, PC;https://www.speedrun.com/mp2;1;24;24; 
Max Payne 3;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/max_payne_3;7;18;324; 
Max Payne 3 Arcade Mode;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/max_payne_3_backup;0;17;34; 
Max Payne Category Extensions;Game Boy Advance, PlayStation 2, PlayStation 3, Xbox 360, Xbox, PlayStation 4, PC, Android;https://www.speedrun.com/max_payne_category_extensions;6;0;0; 
